class,text,cleaned_txt,polarity,Sentiment
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
1,Love luv lubb the Da Vinci Code!,love lubb vinci code,0.5,positive
1,the people who are worth it know how much i love the da vinci code.,peopl worth know much love vinci code,0.4,positive
1,I wanted desperately to love'The Da Vinci Code as a film.,want desper love vinci code film,0.5,positive
1,"The Da Vinci Code was awesome, I can't wait to read it...",vinci code awesom wait read,0.0,positive
1,The Da Vinci Code was absolutely AWESOME!,vinci code absolut awesom,0.0,positive
1,da vinci code was an awesome movie...,vinci code awesom movi,0.0,positive
1,DA VINCI CODE IS AWESOME!!,vinci code awesom,0.0,positive
1,I love The Da Vinci Code...,love vinci code,0.5,positive
1,The Da Vinci Code is awesome..,vinci code awesom,0.0,positive
1,The Da Vinci Code is awesome!!,vinci code awesom,0.0,positive
